id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
16884,boardgame,Baseball Action,1977,1,4,0,0,0,8,2,5.5,0,3,0,1,1,2,0,0
16885,boardgame,Big Time Baseball,1983,2,2,0,0,0,8,0,0,0,0,0,0,1,0,0,0
16886,boardgame,Baseball's Greatest Moments,1979,0,0,0,0,0,0,2,5,0,4,0,0,0,1,0,0
16887,boardgame,Capital Hill,1991,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0
16888,boardgame,Coloption,1978,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0
16889,boardgame,Conservation,1980,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16890,boardgame,Containment,1979,2,6,0,0,0,0,3,4.33333,0,11,2,1,1,0,0,0
16891,boardgame,Corvette,1985,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16892,boardgame,Counter All Terrorists!,1986,1,6,90,90,90,0,1,1,0,1,0,0,2,0,0,0
16893,boardgame,Decisions,1996,2,6,0,0,0,7,1,4,0,0,0,0,0,1,1,1
16894,boardgame,Eccentric,1972,3,6,0,0,0,8,1,5,0,5,0,1,0,0,0,0
16895,boardgame,FutureStories,1992,2,8,0,0,0,0,0,0,0,7,0,1,1,1,0,0
16896,boardgame,Gambit,1973,2,2,0,0,0,10,2,4.5,0,3,0,0,0,0,0,0
16897,boardgame,Game of Love,1965,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16898,boardgame,Hat In The Ring,1971,3,8,0,0,0,10,1,5,0,5,0,1,0,1,0,0
16899,boardgame,Is the Pope Catholic!?!,1986,2,6,0,0,0,10,5,3.9,0,14,2,3,4,1,1,3
16900,boardgame,Longball,1975,1,2,0,0,0,0,8,6.175,0,13,2,2,4,3,2,2
16901,boardgame,Lyle's Baseball Game,1991,1,2,0,0,0,0,1,3,0,3,1,0,0,2,1,1
16902,boardgame,Megacorp,1987,2,6,0,0,0,12,1,5.5,0,11,3,1,0,1,1,3
16903,boardgame,Merit: The Catholic Game,1962,2,4,0,0,0,8,2,5.25,0,6,1,3,5,3,0,0
16904,boardgame,Offshore Oil Strike,1973,2,4,60,60,60,0,3,6,0,8,0,12,13,2,2,3
16906,boardgame,Auction,1987,2,6,0,0,0,10,9,4.83333,0,27,2,0,0,3,1,2
16907,boardgame,Pol-A-Tics,1959,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16908,boardgame,Politics As Usual,1996,3,6,0,0,0,0,1,6,0,2,1,0,0,0,1,2
16909,boardgame,Praise the Loot???,1987,2,6,0,0,0,10,1,3,0,1,0,0,0,0,1,3
16910,boardgame,Presidential Fever,1979,2,4,60,60,60,10,1,6,0,2,0,0,0,2,0,0
16911,boardgame,Profit & Loss,1977,2,6,0,0,0,10,2,3.5,0,4,0,0,0,1,0,0
16912,boardgame,Pure Greed,1971,2,6,0,0,0,0,0,0,0,3,0,1,0,3,0,0
16913,boardgame,Running For President,1992,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16914,boardgame,Shrieks & Creaks,1988,2,4,0,0,0,0,25,5.724,0,61,6,5,15,14,4,1.5
16915,boardgame,Slick Willie,1993,2,6,0,0,0,15,0,0,0,1,0,0,0,0,0,0
16916,boardgame,The Big Board,1974,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16917,boardgame,The Big Campaign,1965,2,4,0,0,0,0,1,4,0,4,0,1,0,1,1,1
16919,boardgame,The Mileage Game,1976,2,4,60,60,60,0,4,5.5,0,8,1,0,0,2,1,1
16920,boardgame,The Narc Game,1979,2,6,0,0,0,0,1,1,0,4,0,0,1,1,0,0
16921,boardgame,Traffic Jam,1954,2,4,0,0,0,0,0,0,0,7,0,0,1,0,0,0
16922,boardgame,Gekitsui oh,1984,1,2,360,360,360,12,1,7,0,6,0,0,4,0,2,4
16923,boardgame,Romance of the Three Kingdoms,1986,1,6,360,360,360,12,9,4.83333,0,11,0,5,3,0,1,2
16924,boardgame,Helios,1938,2,2,60,60,60,10,1,8,0,2,0,1,4,4,0,0
16925,boardgame,Sailboat Race Game,1970,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
16926,boardgame,Super Plug,1999,2,6,15,15,15,10,5,3.2,0,3,0,0,1,5,1,2
16927,boardgame,Taiheiki,1990,1,2,120,120,120,12,9,8.31111,0,20,0,5,9,3,5,1.8
16929,boardgame,View-Master Grand Prix,1973,2,4,0,0,0,0,0,0,0,3,0,1,1,0,0,0
16930,boardgame,Sm kloka barn p piratventyr,2000,1,2,15,15,15,4,2,5.5,0,9,1,0,0,3,0,0
16931,boardgame,Hydra!: The Ultimate Starcruiser?,1981,2,2,60,60,60,12,0,0,0,9,0,1,1,1,1,3
16932,boardgame,Starcross,1982,2,6,60,60,60,0,0,0,0,2,0,0,0,0,0,0
16934,boardgame,Captain Kidd's Treasure,1927,2,4,0,0,0,8,0,0,0,0,0,1,1,0,0,0
16935,boardgame,Sm kloka upptcker rymden,2000,1,3,15,15,15,7,2,4,0,4,0,0,0,2,0,0
16936,boardgame,Napoleon at Chattanooga,1997,2,2,120,120,120,12,5,5.4,0,14,0,1,2,6,0,0
16937,boardgame,Basic Training,0,2,2,0,0,0,12,8,5,0,18,1,0,1,6,2,1.5
16938,boardgame,Googolplex,2002,2,4,0,0,0,6,4,5.525,0,5,1,1,3,4,0,0
16939,boardgame,Torpedo Game,1974,2,2,5,5,5,0,10,5.4,0,17,1,1,3,7,0,0
16941,boardgame,Gundam Zeta A.E.U.G.,1986,1,2,360,360,360,12,2,6,0,4,0,6,6,0,1,3
16943,boardgame,Pokmon Battle Disc Competition,1998,1,6,10,10,10,8,1,2.2,0,1,0,1,0,1,0,0
16944,boardgame,Muggins!,2003,1,4,30,30,30,10,11,6.04545,0,34,2,2,5,9,1,5
16945,boardgame,Knock-Out,2003,2,4,20,20,20,0,6,5.5,0,11,1,0,1,4,1,1
16946,boardgame,Super 12,1986,2,6,30,30,30,8,2,2,0,5,1,0,0,1,1,1
16947,boardgame,Monkey Trouble,2005,2,2,40,40,40,8,9,5.5,0,32,1,0,5,2,1,2
16948,boardgame,Glcks-Kfer-Baum,2003,2,4,0,0,0,3,2,3.5,0,1,0,1,1,0,0,0
16949,boardgame,Matchbox Traffic Game,1968,2,4,0,0,0,6,2,5.95,0,3,0,1,2,1,0,0
16950,boardgame,Tokugawa Ieyasu,1985,1,2,360,360,360,12,2,7,0,4,0,1,2,2,1,2
16951,boardgame,Genpei War: Rise and Fall,2005,1,2,30,30,30,10,3,4,0,14,0,1,2,0,2,1
16952,boardgame,The Big Match Football Game,1991,2,2,0,0,0,0,3,5.66667,0,5,0,0,1,0,0,0
16953,boardgame,BrickMech,2004,3,8,0,0,0,10,2,6,0,9,0,0,9,2,0,0
16954,boardgame,Lucky Town,1946,2,4,0,0,0,0,1,6,0,3,0,0,1,1,1,1
16955,boardgame,Orient Expedition,2002,1,0,20,20,20,0,2,4.5,0,4,0,0,1,3,0,0
16956,boardgame,The Sweeney,1975,2,4,60,60,60,8,3,5,0,8,0,0,1,1,0,0
16957,boardgame,Kriegsspiel,1824,2,99,300,300,300,12,20,8.3,0,45,0,10,29,20,7,3.5714
16958,boardgame,The Nags Head Board Game (Only Fools and Horses),2004,2,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0
16959,boardgame,Angelina Ballerina's Dancing Game,2002,2,4,15,15,15,3,5,5.4,0,11,1,0,0,4,0,0
16960,boardgame,Angelina's Dress-Up Card Game,2003,2,6,10,10,10,3,2,2.5,0,3,0,0,0,2,1,1
16961,boardgame,Maisy Game,1994,1,4,10,10,10,3,8,4.1875,0,15,1,0,0,6,1,1
16962,boardgame,Bouncin' Bunnies,2003,2,4,5,5,5,4,3,5,0,4,0,0,0,1,1,1
16963,boardgame,Bug Bingo,2001,2,4,15,15,15,5,1,5,0,5,0,0,0,2,0,0
16964,boardgame,Sight Words Bingo,2002,3,36,10,10,10,4,3,3.66667,0,10,0,0,1,1,2,1
16965,boardgame,"1, 2, 3 Treasures in the Sea",2004,2,2,10,10,10,3,2,6.5,0,3,0,0,2,1,0,0
16966,boardgame,Cammy,1975,2,2,20,20,20,8,4,6.125,0,11,2,1,0,4,0,0
16967,boardgame,Il Corsaro Nero,1976,2,4,0,0,0,10,3,4.83333,0,10,0,1,1,2,1,1
16969,boardgame,Hunch,1956,2,4,60,60,60,0,1,7,0,9,2,0,3,1,0,0
16970,boardgame,Fanhunter Batallitas,1997,2,4,0,0,0,12,23,6.63043,0,45,1,0,2,9,2,2.5
16971,boardgameexpansion,Fanhunter: Suburbia Expansion,1999,0,0,0,0,0,10,15,6.86667,0,28,0,4,4,6,0,0
16973,boardgame,Genial daneben: Das Spiel,2004,2,4,45,45,45,10,16,4.09375,0,40,4,0,0,2,4,1.75
16974,boardgame,"Schnappi, das kleine Krokodil",2005,2,6,30,30,30,7,4,3,0,4,1,0,0,1,0,0
16975,boardgame,Teen Titans Collectible Card Game,2005,2,2,0,0,0,8,25,5.4,0,74,6,4,3,14,3,2
16976,boardgame,Knights of the Zodiac Collectible Card Game,2003,2,2,0,0,0,0,11,4.38182,0,26,2,0,1,7,2,1.5
16977,boardgame,Codename: Kids Next Door Trading Card Game,2005,2,2,0,0,0,0,4,4.375,0,15,2,0,0,3,1,1
16978,boardgame,Combino,1973,2,4,10,10,10,0,2,6.5,0,3,0,0,0,1,2,1
16979,boardgame,DampfHammerHart,2005,2,4,30,30,30,9,4,4.75,0,9,1,0,0,3,3,1
16981,boardgame,The Lion and the White Witch,1983,2,4,30,30,30,5,1,7.4,0,10,0,2,1,2,1,1
16982,boardgame,Fun House,1988,2,3,60,60,60,0,1,6,0,8,0,1,3,1,0,0
16983,boardgame,Mission Impossible,1975,3,6,0,0,0,10,5,5.6,0,19,1,0,0,3,1,1
16984,boardgame,Gunfight at OK Corral,1973,2,2,5,5,5,8,8,6.3125,0,8,1,3,9,4,0,0
16987,boardgame,Diggity Dog,1999,2,4,15,15,15,3,27,5.36481,0,57,3,0,0,12,2,1
16988,boardgame,Don't Bug Me,1998,2,6,0,0,0,4,3,5.66667,0,7,0,0,0,2,2,1
16989,boardgame,Chilkat: The Indian Warrior Game,1968,2,6,60,60,60,10,2,4.5,0,5,1,0,2,1,1,1
16990,boardgame,Blue's Clues Game,1998,2,4,0,0,0,3,24,4.14583,0,59,5,0,0,22,6,1
16993,boardgame,Wisselslag,2003,2,6,0,0,0,0,7,4.21429,0,7,0,0,0,2,0,0
16994,boardgame,UFO Hunter,2013,3,6,60,60,60,12,5,5.8,0,53,3,2,8,4,0,0
16995,boardgame,La Grande Corsa,0,2,6,30,30,30,6,4,5.5,0,4,0,0,0,3,0,0
16996,boardgame,Oda Nobunaga,1986,1,2,360,360,360,0,4,8.25,0,6,0,1,2,1,1,2
16997,boardgame,Legend of the Galactic Heroes,1998,1,2,360,360,360,12,5,6.5,0,7,0,2,6,2,3,1.6667
16998,boardgame,Takeda Kiba Gundan Cavalry Corps of Takeda Clan,1988,1,2,360,360,360,0,2,7,0,6,0,2,1,0,0,0
16999,boardgame,Space Race,1983,1,10,120,120,120,12,5,6,0,23,2,4,6,3,1,2
17000,boardgame,The Highest Ground,1997,2,2,60,60,60,12,0,0,0,1,0,0,0,1,0,0
17001,boardgame,Battle Command,1988,2,4,30,30,30,8,3,4.33333,0,12,1,0,0,2,0,0
17002,boardgame,The Houndcats Game,1973,2,4,0,0,0,6,3,2.83333,0,9,2,0,1,3,0,0
17004,boardgame,Table Croquet,1890,2,4,30,30,30,0,12,6.25,0,37,1,1,1,14,3,1.3333
17005,boardgame,Bonaparte,1982,2,4,360,360,360,12,25,5.12,0,71,2,2,4,12,2,3.5
17006,boardgame,Arcanor,1994,2,2,30,30,30,8,15,6.13333,0,38,2,0,1,6,1,1
17007,boardgame,Fairway,0,2,6,0,0,0,8,2,4.5,0,10,1,0,0,1,0,0
17009,boardgame,Schmear!,2004,2,5,15,15,15,0,4,5.625,0,10,0,0,1,2,0,0
17010,boardgame,Midway,1990,2,2,360,360,360,12,6,5.5,0,15,0,2,3,3,2,2
17011,boardgameexpansion,From Golan to Sinai. The Arab-Israeli Wars 1956-1973,1994,2,2,180,180,180,12,4,6.25,0,32,1,1,1,1,1,2
17012,boardgame,Imagination Station,1999,2,4,30,30,30,8,2,5,0,7,2,0,0,1,0,0
17013,boardgame,At Whit's End,1997,2,6,45,45,45,8,3,4.33333,0,7,0,0,0,1,0,0
17014,boardgame,1869: The Golden Spike,1998,2,9,300,300,300,12,2,4,0,7,0,15,16,3,1,4
17015,boardgame,The Original Intersection,1981,2,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17016,boardgame,Hunny Pot  Picnic,2001,2,4,10,10,10,3,5,3.8,0,4,0,0,0,2,1,1
17017,boardgame,Golferholics,1999,2,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0
17018,boardgame,Threading Caterpillar,2000,2,4,15,15,15,4,2,7.5,0,4,0,0,0,0,0,0
17019,boardgame,Classic Warfare,1975,2,2,0,0,0,12,1,6,0,13,0,0,2,3,1,3
17021,boardgame,Dinosaur Dice,2004,2,4,10,10,10,4,25,5.88,0,38,4,5,2,13,7,1.2857
17023,boardgame,Spell-a-Word,1978,1,8,30,30,30,8,0,0,0,1,0,0,0,0,0,0
17028,boardgame,Spacelab,1995,2,5,60,60,60,12,5,4.4,0,12,0,0,1,2,1,3
17029,boardgame,Der ehrliche Charly,1991,3,5,60,60,60,0,4,5.75,0,14,3,0,0,2,0,0
17031,boardgame,Capharnam,2005,2,6,30,30,30,8,11,5.36364,0,21,2,1,2,4,1,2
17032,boardgame,Bonnie Blue,1992,2,6,30,30,30,12,5,7,0,10,0,0,1,2,2,1.5
17033,boardgame,Bonnie Blue och Indianerna,0,2,6,30,30,30,12,1,7,0,6,0,0,0,1,0,0
17034,boardgame,Counterterrorist,2002,2,2,120,120,120,0,1,2,0,1,1,0,1,1,0,0
17035,boardgame,Attrition,2001,2,2,120,120,120,12,1,3,0,1,0,1,0,2,0,0
17036,boardgame,The Picture This Game,1963,4,8,60,60,60,10,1,5.5,0,4,0,1,1,0,0,0
17037,boardgame,100 Strategic Games for Pen and Paper,2002,1,4,0,0,0,5,23,6.34783,0,56,1,6,19,16,3,2
17038,boardgame,Blazing Jets,2004,2,2,10,10,10,12,6,6.91667,0,11,0,0,2,5,0,0
17039,boardgame,Ship of the Line,2005,2,2,60,60,60,12,5,7.8,0,27,0,0,10,8,0,0
17040,boardgame,Zauberlehrling,2002,2,6,10,10,10,4,4,5,0,6,1,0,0,0,1,1
17042,boardgame,Rufus,1988,2,5,0,0,0,0,0,0,0,3,0,1,3,0,0,0
17044,boardgame,Riombo,1983,2,6,30,30,30,8,17,4.44118,0,49,3,3,4,4,3,1.6667
17045,boardgame,SomeBody,1989,1,4,0,0,0,6,4,4.25,0,28,1,0,3,4,1,1
17046,boardgame,OMASHI,1997,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17047,boardgame,5 Score,2001,2,6,60,60,60,6,1,6,0,2,0,1,0,1,0,0
17048,boardgame,Rail Race,1946,2,6,45,45,45,8,4,5.5,0,10,0,0,1,0,0,0
17049,boardgame,Chauvinist Pig,1991,2,6,0,0,0,0,4,3.5,0,2,0,0,0,1,0,0
17050,boardgame,Stumblebum,2004,4,50,25,25,25,10,3,6.63333,0,11,0,0,0,2,1,1
17051,boardgame,Myths and Legends,1990,2,4,0,0,0,8,0,0,0,11,0,1,0,2,0,0
17052,boardgame,Clash of the War Galleys,1994,2,2,120,120,120,12,0,0,0,6,0,0,1,0,0,0
17055,boardgame,Rangers!,2004,2,2,60,60,60,12,1,6,0,7,0,0,2,1,1,4
17056,boardgame,Jungle,2004,2,2,5,5,5,8,6,4.5,0,17,1,0,1,5,1,1
17058,boardgame,Uri Geller's Strike!,1986,2,4,60,60,60,10,5,3.7,0,12,3,0,0,3,1,1
17059,boardgame,Space Rummy,2004,2,4,10,10,10,7,4,4.5,0,11,2,0,1,5,2,1
17060,boardgame,Eierlei,2004,2,4,15,15,15,4,9,5.11111,0,18,1,0,0,6,1,1
17061,boardgame,Combat Commander 1973-1983,1978,2,2,240,240,240,12,7,5.28571,0,35,2,1,7,5,3,4
17063,boardgame,Nick Game,2005,3,8,60,60,60,0,0,0,0,1,0,1,0,0,0,0
17064,boardgame,StarMarines,2003,2,2,30,30,30,12,2,2,0,10,0,0,3,1,0,0
17065,boardgame,Hack & Sack New Jersey,2001,2,2,30,30,30,12,1,5,0,3,0,0,2,0,0,0
17066,boardgameexpansion,Fairy Meat: Clockwork Stomp,2001,2,100,60,60,60,12,14,6.25,0,51,2,2,5,6,1,2
17067,boardgameexpansion,Fairy Meat: Sugar and Vice,2001,0,0,0,0,0,12,9,6.88889,0,39,0,2,4,4,0,0
17068,boardgame,Dogfaces in Space,2002,2,2,30,30,30,12,1,6,0,5,0,1,2,1,1,3
17069,boardgame,Can You Make It as a Backpacker?,2004,2,6,90,90,90,0,1,4,0,2,1,0,0,2,1,1
17070,boardgameexpansion,Eye to Eye Junior,2005,3,6,30,30,30,8,13,6.52692,0,37,2,2,0,10,4,1
17072,boardgame,Moola Money,1979,2,8,60,60,60,0,3,2,0,9,1,0,1,4,3,1
17073,boardgame,Watten,0,2,4,30,30,30,8,23,7.43043,0,33,0,0,8,18,6,2.1667
17074,boardgame,Bacchus,1999,2,6,60,60,60,0,2,2.5,0,7,2,2,2,2,0,0
17076,boardgame,Dead Slug,2006,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,boardgame,Risky Mgax,2002,2,2,30,30,30,6,0,0,0,1,0,0,1,0,0,0
17078,boardgame,Stops: American Edition,1998,2,16,60,60,60,0,2,4,0,8,1,0,0,3,0,0
17079,boardgame,Stops: North American Edition,1998,2,16,60,60,60,0,2,4.5,0,10,1,0,0,2,0,0
17080,boardgame,Colledge,2005,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0
17081,boardgame,Tracer 2,2004,2,3,15,15,15,0,23,7.03478,0,29,1,0,3,5,3,1.6667
17082,boardgameexpansion,Steam  and Steel: Expansion Set 1,1998,2,8,60,60,60,12,0,0,0,5,2,2,2,2,0,0
17083,boardgame,Get Sparta,0,0,0,0,0,0,12,2,3.8,0,13,1,0,0,1,0,0
17084,boardgame,EasyStar,2002,2,2,30,30,30,12,0,0,0,7,0,0,2,1,0,0
17085,boardgame,S.L.O.B.S. III,2003,2,2,0,0,0,12,0,0,0,8,0,0,2,0,0,0
17086,boardgame,Gunfir(E),2004,2,2,30,30,30,12,0,0,0,1,0,0,1,0,0,0
17087,boardgame,EasyShips,2003,2,2,30,30,30,12,6,7.33333,0,15,0,1,4,6,3,2.6667
17088,boardgame,Might of Arms,1996,2,2,0,0,0,0,10,5.8,0,29,0,2,2,5,3,4.3333
17089,boardgame,Flashpoint!,1994,2,2,60,60,60,10,10,6.55,0,15,0,1,6,4,0,0
17090,boardgame,Ax Your Tax,1979,2,6,0,0,0,12,1,4,0,6,1,0,0,0,0,0
17091,boardgame,Challenge the IRS,1975,2,6,0,0,0,0,1,3,0,3,0,0,1,0,0,0
17092,boardgame,Tax Evasion,1990,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0
17093,boardgame,Samurai Wargame Rules,1974,2,2,60,60,60,12,2,5,0,10,0,3,1,1,0,0
17094,boardgame,Montcalm & Wolfe,1997,2,2,240,240,240,12,9,6.02222,0,43,5,2,6,4,1,2
17095,boardgame,Starhound,1981,2,2,0,0,0,12,5,6.6,0,12,1,2,3,2,1,2
17096,boardgame,Plunder,1937,2,4,0,0,0,0,3,6.33333,0,5,0,1,1,3,0,0
17097,boardgame,England Expects,1940,2,6,0,0,0,8,4,6.25,0,12,0,1,2,0,1,1
17098,boardgame,Challenger 2000,1992,2,2,240,240,240,12,12,5.66667,0,32,0,3,2,6,1,4
17099,boardgameexpansion,Mare Nostrum: Mythology Expansion,2005,3,6,120,120,120,12,770,7.44649,6.5029,1432,64,91,209,329,110,3.2727
17100,boardgame,Words! Words!,1989,2,2,30,30,30,8,2,6,0,2,0,0,0,2,0,0
17101,boardgame,Postie Game,1986,2,6,60,60,60,0,2,2,0,4,0,0,0,0,1,1
17102,boardgame,War in the West,1976,2,6,360,360,360,14,17,6.92353,0,67,2,5,4,12,1,3
17103,boardgame,Calypso,1955,3,4,60,60,60,8,7,6.14286,0,23,3,0,2,9,1,2
17105,boardgame,Thorough-Bucks,1986,3,8,0,0,0,0,1,6,0,4,0,0,0,2,0,0
17107,boardgame,Milleranagrams,1966,2,6,0,0,0,0,2,9,0,2,0,1,2,1,2,3
17108,boardgame,Arclight,2004,2,6,20,20,20,10,9,8.16667,0,30,1,5,17,9,2,2
17109,boardgame,Fall of Constantinople,2001,1,2,30,30,30,12,2,5.4,0,31,2,8,12,5,0,0
17110,boardgame,The Gospel of John: Family Board Game,2004,2,6,60,60,60,8,3,4.7,0,12,2,0,3,3,1,2
17111,boardgame,Unispel,1993,2,6,60,60,60,10,0,0,0,4,0,0,0,1,0,0
17112,boardgame,Weerwijzer,2004,2,4,15,15,15,12,0,0,0,1,1,0,0,0,0,0
17113,boardgame,Wie doet de Afwas?,2001,2,4,10,10,10,6,2,5,0,5,0,0,0,0,1,1
17114,boardgame,I've Never... The Outrageous Game of Truth,2005,2,8,60,60,60,21,14,5.39286,0,51,6,1,3,5,0,0
17115,boardgame,Borodino,1986,2,2,240,240,240,12,2,6.75,0,9,0,1,1,1,0,0
17116,boardgame,Stratastar,0,2,4,0,0,0,12,1,6,0,8,0,0,1,1,0,0
17118,boardgame,Rithmomachy,1000,2,2,0,0,0,7,17,5.47647,0,65,0,4,22,14,3,3.6667
17121,boardgame,Reise-Quiz,1996,3,10,0,0,0,10,1,3,0,1,0,0,0,1,0,0
17123,boardgame,4: The After Dinner Golf Game with Attitude,1997,2,6,45,45,45,0,1,6.5,0,4,2,0,0,1,0,0
17124,boardgame,The Driving Test,0,2,6,60,60,60,0,0,0,0,1,0,0,0,0,0,0
17126,boardgame,Eiyu Sengoku Jidai,1991,2,16,360,360,360,12,5,4.6,0,10,0,0,0,0,1,1
17127,boardgame,Sekigahara fierce fight,1988,1,2,120,120,120,14,3,7.5,0,4,0,1,3,1,2,3
17128,boardgame,Coffee Break,2003,2,4,5,5,5,0,2,5.5,0,2,1,0,0,1,0,0
17129,boardgame,Battlegammon,1994,2,2,0,0,0,12,0,0,0,0,0,0,1,0,0,0
17130,boardgameexpansion,Plunder: The Commodore's Game,2004,2,6,60,60,60,8,19,7.29737,0,46,1,5,15,18,7,2.5714
17131,boardgame,Guess How Much I Love You Game,1994,1,4,30,30,30,3,3,2,0,6,0,0,2,1,0,0
17134,boardgame,London Rules Wargames Section American Civil War 1863c,1970,2,4,180,180,180,12,0,0,0,2,0,0,0,0,0,0
17135,boardgame,Robots! The Game,2005,2,4,30,30,30,5,6,3.48333,0,12,0,0,0,2,0,0
17137,boardgame,Maya & Miguel Word Scramble,2005,1,6,30,30,30,7,2,3.75,0,6,0,0,0,2,0,0
17138,boardgame,Allo Allo,1989,2,6,0,0,0,8,6,6.16667,0,9,1,4,5,1,1,2
17139,boardgame,Double your Money,0,2,4,0,0,0,0,1,3,0,2,0,0,0,0,0,0
17140,boardgame,Hunt the Hole,0,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0
17141,boardgame,Every Second Counts,1987,2,4,0,0,0,10,1,2,0,2,0,1,0,0,0,0
17142,boardgame,Hell by Starlight,1993,2,2,120,120,120,12,0,0,0,6,0,3,2,1,0,0
17143,boardgame,Ironclads and Ether Flyers,1990,2,2,120,120,120,12,12,6.83333,0,67,2,4,3,6,2,3
17144,boardgame,Barbarossa,1988,2,4,0,0,0,0,10,5.2,0,26,3,0,3,5,2,2
17145,boardgame,Snake Snack,1983,2,4,0,0,0,6,1,3,0,2,0,0,0,1,0,0
17147,boardgameexpansion,Blue Max: An Aces High Expansion,1980,2,2,90,90,90,12,11,6.92727,0,47,2,2,5,9,2,2.5
17149,boardgame,Silly Stories,2002,1,6,15,15,15,4,1,2,0,1,0,0,0,1,0,0
17150,boardgame,Economaze,1979,2,4,240,240,240,10,5,6.5,0,6,0,0,0,3,0,0
17151,boardgameexpansion,Middle East Combat,1993,2,5,360,360,360,12,15,5.75,0,36,8,1,4,13,1,4
17152,boardgame,Jo-Jotte,1937,2,2,30,30,30,8,9,7.55556,0,13,1,0,8,8,2,2
17153,boardgame,Semper Fi! Uncommon Valor ATS Upgrade,2005,2,2,120,120,120,12,14,7.35714,0,60,3,5,4,11,3,3.3333
17154,boardgame,ATS Blood & Iron,2005,2,2,120,120,120,12,15,7.86667,0,55,0,5,9,9,3,2.6667
17155,boardgame,The Dartmoor Game,1985,2,6,0,0,0,9,1,7,0,5,1,0,0,1,0,0
17159,boardgame,Survivor: The Game,2005,5,16,30,30,30,8,22,4.15,0,98,10,1,4,14,4,1.5
17160,boardgame,Sound Effects,2004,2,2,30,30,30,0,0,0,0,2,0,0,0,0,0,0
17163,boardgame,Magnetic State to State,1988,2,4,15,15,15,4,3,5.33333,0,18,1,0,1,4,0,0
17164,boardgame,Micro Fleet: World War II,1979,2,2,240,240,240,12,6,5.5,0,21,0,3,4,1,1,2
17165,boardgame,Micro Sci-Fi,1977,2,2,240,240,240,12,5,5.5,0,19,0,4,3,1,0,0
17167,boardgame,Double Some'R'Set,1913,2,4,60,60,60,0,15,7.96667,0,34,1,9,13,14,5,2.4
17168,boardgame,Shopping Center Game,1957,2,4,45,45,45,0,0,0,0,1,0,0,0,0,0,0
17169,boardgame,Professor Wacky's Wahoo Word Lab,1999,1,8,15,15,15,0,0,0,0,1,0,0,0,0,0,0
17170,boardgame,Frog Pond Fractions Game,1999,1,4,15,15,15,8,0,0,0,0,0,0,0,0,0,0
17171,boardgame,Let's Go Shopping Game,1999,1,4,30,30,30,9,0,0,0,1,0,0,0,0,0,0
17172,boardgame,Professor Wacky's Neon Number Flash Game,1999,1,8,15,15,15,7,0,0,0,0,0,0,0,0,0,0
17173,boardgame,Chip-O! Game,1999,2,4,15,15,15,0,3,6.66667,0,3,0,0,0,2,0,0
17174,boardgame,Take Four Word Game,2004,2,8,30,30,30,8,1,6.5,0,9,0,0,0,0,0,0
17175,boardgame,The Iguana Factor Multiplication Game,1998,2,4,30,30,30,8,1,2,0,4,0,0,1,1,0,0
17176,boardgame,Buy It Right Shopping Game,1996,2,4,30,30,30,6,1,4,0,6,1,1,1,1,1,1
17177,boardgame,Pharaoh's Phonics,2002,2,4,15,15,15,7,1,6,0,1,0,0,0,1,0,0
17178,boardgame,Operation Space Chase,0,2,4,15,15,15,6,2,5,0,4,0,0,0,0,0,0
17179,boardgame,Connexxions,1987,2,6,30,30,30,13,0,0,0,7,2,0,0,1,0,0
17181,boardgame,Stad - Land - Rivier,1985,2,6,15,15,15,8,12,6.25,0,40,1,0,2,5,4,1
17183,boardgame,1001,2006,2,4,60,60,60,12,17,6.91176,0,7,0,0,1,9,2,2
17184,boardgame,Blankety Blank,1983,3,6,0,0,0,0,4,5.25,0,4,0,1,2,3,0,0
17185,boardgame,ElementO,1992,2,6,0,0,0,10,3,5.16667,0,13,3,2,1,1,2,1.5
17186,boardgame,Fistful of Power,2004,1,10,0,0,0,12,16,3.20312,0,22,4,0,1,10,5,1
17187,boardgame,Barbie Sparkle Kingdom Game,1996,2,4,15,15,15,5,1,3,0,2,0,0,1,1,0,0
17188,boardgame,The Original Fortune Telling Board Game,1996,1,6,60,60,60,10,2,4,0,6,1,0,2,0,0,0
